loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,lOCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
-0.23055780736631937,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.4184422514406423,-0.37936803047944223,0.6729805060310209,-0.5399211091809462,-0.13026955422547518,-0.47695058071500696,-0.4554960631004055,-0.47695058071500696,-0.4635164285478257,-5.199337582605575,-5.199337582605575,1.327749011229978,-0.5371401262659029,-0.19855562986215863,-0.5454956551746677,-0.31800671083012033,-5.199337582605575
-0.43689417051441304,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.7794739520331355,-0.7729713314291532,1.1656351346464748,-0.969985453812971,-0.6313203340429494,-0.7600630623349413,-5.199337582605575,-0.7729713314291532,-0.917415136527579,-5.199337582605575,0.18875108913398325,-5.199337582605575,-0.9973017960174803,-0.6138001338094643,-1.0501132949659973,-0.6490365075952839,-5.199337582605575
0.05535690664438435,0.009622521909273988,-5.199337582605575,-5.199337582605575,-0.35364033092931246,-0.3205380899540093,0.32307152471896317,-0.20837929524564167,-0.3459682142528405,-0.2404507925672876,-0.4554960631004055,-0.2404507925672876,-0.4635164285478257,1.6551766234678924,-5.199337582605575,-5.199337582605575,-0.20837929524564167,-0.2802696505604204,-0.43424920461285255,-0.31800671083012033,0.009622521909273988
-0.9777156663370143,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.48505242888325617,-0.4823482999362837,1.1656351346464748,-0.969985453812971,-0.11330485592593936,-0.5850095925047264,-0.4554960631004055,-0.5850095925047264,-0.917415136527579,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.9973017960174803,-0.2802696505604204,-0.5454956551746677,-0.39492495482606205,-5.199337582605575
-2.136612052080841,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.9973017960174803,-0.6138001338094643,-1.0501132949659973,-0.6490365075952839,-5.199337582605575
-2.136612052080841,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.7794739520331355,-0.7729713314291532,1.1656351346464748,-0.969985453812971,-0.6313203340429494,-0.7600630623349413,-5.199337582605575,-0.7729713314291532,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575
0.5566960374162727,0.48776010935092834,-5.199337582605575,0.1545712851370426,0.5122939518712162,0.5707956149009963,-0.8920598671522469,0.9738432859199765,0.11814837268240716,0.700387691790739,0.5343632913332208,0.700387691790739,0.5907282816329791,0.5013528158918835,0.8395662457233666,-5.199337582605575,1.4682565486582748,0.5122939518712162,0.5040824274848665,0.5510872046042395,0.4904713705843945
-0.5538894429054696,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.5651423171609128,-0.5566960374162727,0.5288219308765423,-0.4027391699362597,-0.5122939518712162,-0.5013528158918835,-0.4554960631004055,-0.5013528158918835,-0.917415136527579,0.5013528158918835,-5.199337582605575,-5.199337582605575,-0.3716240976814691,-0.6138001338094643,-0.5454956551746677,-0.6490365075952839,-5.199337582605575
-0.16675556879740727,0.009622521909273988,-5.199337582605575,-5.199337582605575,-0.06499675554617765,-0.04572219925234795,0.3003429869166584,-0.18630282315454,0.09878978105170262,-0.14484044020150874,-0.0481304432995264,-0.14484044020150874,-0.02405825415419803,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.012028256801852719,0.13512329113490887,-0.1181483726824073,-0.031277812706284956,0.009622521909273988
-0.16675556879740727,0.009622521909273988,-5.199337582605575,-5.199337582605575,-0.06499675554617765,-0.04572219925234795,0.3003429869166584,-0.18630282315454,0.09878978105170262,-0.14484044020150874,-0.0481304432995264,-0.14484044020150874,-0.02405825415419803,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.012028256801852719,0.13512329113490887,-0.1181483726824073,-0.031277812706284956,0.009622521909273988
-0.43689417051441304,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.18385567336796815,-0.1789646597851903,0.47695058071500673,-0.35108066746736905,-0.014434061310809085,-0.20346500813089866,-0.181409624115343,-0.20346500813089866,-0.17652076481273618,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.3716240976814691,-0.026464615763444187,-0.29782735809655025,-0.09154023221302006,-5.199337582605575
-0.43689417051441304,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.18385567336796815,-0.1789646597851903,0.47695058071500673,-0.35108066746736905,-0.014434061310809085,-0.20346500813089866,-0.181409624115343,-0.20346500813089866,-0.17652076481273618,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.3716240976814691,-0.026464615763444187,-0.29782735809655025,-0.09154023221302006,-5.199337582605575
-0.06740762679462119,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.012028256801852719,-0.00240559567392375,0.32307152471896317,-0.20100971340375284,0.3459682142528404,-0.09878978105170276,0.021652031848242544,-0.09878978105170276,-0.02405825415419803,-5.199337582605575,-0.05535690664438449,-5.199337582605575,-0.10846399581993778,0.31547736781946584,-0.1181483726824073,0.10362567613231316,-5.199337582605575
0.05535690664438435,0.009622521909273988,-5.199337582605575,0.1545712851370426,0.07223055901595195,0.10846399581993778,-0.060176132095158257,0.19365103254896907,-0.060176132095158257,0.11814837268240716,0.08670989455677695,0.11814837268240716,0.09878978105170262,0.5013528158918835,-5.199337582605575,-5.199337582605575,0.3639023870173296,0.1985556298621585,0.014434061310808807,0.1521372374275287,0.009622521909273988
1.005244212551252,1.2663877898108742,1.1016050835532791,0.899245193386787,0.9137570301949673,0.928463897675764,-0.8920598671522469,0.9358931294806617,0.856801308372527,0.9433743791011281,0.917415136527579,0.9433743791011281,1.1016050835532791,0.75685576986198,0.4796476934836574,-5.199337582605575,0.7251987096419958,0.8742947209063515,0.928463897675764,0.9584976018409938,1.2717698777741533
-1.7471333855861506,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.7697101878665493,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575
1.1330394266349495,1.4073992917402554,1.1016050835532791,0.899245193386787,1.13303942663495,1.1703935991211025,-0.8920598671522469,1.0627223780337374,1.0972027229728851,1.1609029182559216,1.1609029182559196,1.1609029182559216,1.1194320738796906,1.3048657086648894,0.9584976018409938,-5.199337582605575,1.8988699752923244,1.2992505303216546,1.1799908886028692,1.001265109050795,1.2717698777741533
-0.12057116374708483,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.16675556879740727,-0.19120048701342957,0.6729805060310209,-0.5399211091809462,0.27526922679251736,-0.3205380899540093,-0.181409624115343,-0.3205380899540093,-0.17652076481273618,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.9973017960174803,0.0384990019108098,-0.21822311189314153,-0.09154023221302006,-5.199337582605575
-0.32053808995400945,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.16675556879740727,-0.16919534107873843,1.1656351346464748,-0.969985453812971,0.7003876917907398,-0.42369943293155854,-0.181409624115343,-0.42369943293155854,-0.17652076481273618,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.9973017960174803,-0.12541888438432883,-0.21822311189314153,-0.09154023221302006,-5.199337582605575
-0.9777156663370143,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.6051105177778615,-0.5993427616630403,0.5288219308765423,-0.4027391699362597,-0.8293439839370561,-0.5595070238782213,-0.4554960631004055,-0.5595070238782213,-0.917415136527579,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.3716240976814691,-1.137622108160429,-0.5454956551746677,-1.137622108160429,-5.199337582605575
-0.5538894429054696,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.7794739520331355,-0.7729713314291532,1.1656351346464748,-0.969985453812971,-0.6313203340429494,-0.7600630623349413,-5.199337582605575,-0.7729713314291532,-0.917415136527579,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.9973017960174803,-0.6138001338094643,-1.0501132949659973,-0.6490365075952839,-5.199337582605575
0.5343632913332208,1.1751787134407756,1.2504575919893695,0.899245193386787,0.6108984748036672,0.6167069700152848,-0.5095529644964006,0.6108984748036669,0.5993427616630403,0.6108984748036665,0.59934276166304,0.6108984748036665,0.6820591723677967,0.5013528158918835,-0.05535690664438449,-5.199337582605575,0.59934276166304,0.6401533054220138,0.6051105177778615,0.6609611382383165,1.1751787134407756
0.0963727066581078,0.2827724850514001,-5.199337582605575,0.1545712851370426,0.03609173437128772,0.08429549123165846,0.06017613209515798,0.0384990019108098,0.02887113062804599,0.06981888990067726,0.08670989455677695,0.06981888990067726,0.12299466276228106,-5.199337582605575,-0.05535690664438449,-5.199337582605575,0.2182231118931414,0.13512329113490887,0.05053896651868376,0.07705517196415405,0.2852770921376394
0.6669587780163367,0.8259557836027334,-5.199337582605575,0.4796476934836574,0.6699666052940288,0.6881429530279135,-0.5095529644964006,0.6729805060310209,0.6579712242442415,0.6881429530279135,0.6699666052940288,0.6881429530279135,0.7096405558361254,0.5013528158918835,0.6108984748036669,1.327749011229978,1.0092392963550285,0.802498120386659,0.6460697805505436,0.6850978930542629,0.8259557836027334
0.5566960374162727,0.48776010935092834,-5.199337582605575,0.1545712851370426,0.6850978930542629,0.6579712242442415,-0.5095529644964006,0.6342591543238129,0.6520089581500474,0.6401533054220138,0.6342591543238129,0.6401533054220138,0.5907282816329791,0.5013528158918835,0.4796476934836574,1.7813453752276471,0.49590475343962326,0.6401533054220138,0.6283869561798622,0.7189545792314567,0.4904713705843945
-0.32053808995400945,0.009622521909273988,-5.199337582605575,0.1545712851370426,-0.4184422514406423,-0.4210693874966694,0.26279792626892085,-0.14727183000204727,-0.8024981203866595,-0.24540606349406877,-0.4554960631004055,-0.24540606349406877,-0.17652076481273618,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.20837929524564167,-0.6138001338094643,-0.36647385776612823,-0.48505242888325617,0.009622521909273988
1.2144704214054167,1.2663877898108742,-5.199337582605575,1.5120614361252906,1.219515088996605,1.219515088996605,-0.5095529644964006,0.7003876917907387,1.6457848552042609,1.0132505536170997,1.1848305451314611,1.0132505536170997,1.3335796659105423,-5.199337582605575,0.8395662457233666,-5.199337582605575,0.3639023870173296,1.1104744647426457,1.2296986279679252,1.1995187574824433,1.2717698777741533
0.014434061310808807,0.009622521909273988,-5.199337582605575,0.1545712851370426,-0.13026955422547518,-0.10846399581993792,0.18140962411534273,-0.06981888990067726,-0.25036736767014056,-0.12057116374708483,-0.181409624115343,-0.12057116374708483,-0.02405825415419803,-5.199337582605575,-0.05535690664438449,-5.199337582605575,-0.012028256801852719,-0.19855562986215863,-0.1181483726824073,-0.1716361209108693,0.009622521909273988
-0.021652031848242825,0.2827724850514001,-5.199337582605575,0.1545712851370426,0.014434061310808807,0.021652031848242825,0.13755134671251334,-0.014434061310809085,-0.0072168427064132935,0.031277812706284956,0.021652031848242544,0.031277812706284956,0.0481304432995264,-5.199337582605575,-0.05535690664438449,-5.199337582605575,0.10362567613231316,0.0794681441856371,0.014434061310808807,0.043314220348626975,0.2852770921376394
1.025383349177142,0.48776010935092834,-5.199337582605575,0.4796476934836574,0.5878665339103798,0.5935948753873166,0.00240559567392375,0.11572627494137563,1.2610421372048206,0.3923255896419648,0.5764672143607392,0.3923255896419648,0.5623224383398707,2.160808014266898,0.6108984748036669,-5.199337582605575,0.10362567613231316,0.8327417319211462,0.5427062740616375,0.6313203340429494,0.4904713705843945
-0.9777156663370143,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.2557322792347918,-1.2452174677755528,1.1656351346464748,-0.969985453812971,-1.19459403384135,-1.1751787134407756,-5.199337582605575,-1.19459403384135,-0.917415136527579,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.9973017960174803,-1.137622108160429,-1.0501132949659973,-1.137622108160429,-5.199337582605575
-0.9777156663370143,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.2557322792347918,-1.2452174677755528,1.1656351346464748,-0.969985453812971,-1.19459403384135,-1.1751787134407756,-5.199337582605575,-1.19459403384135,-0.917415136527579,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.9973017960174803,-1.137622108160429,-1.0501132949659973,-1.137622108160429,-5.199337582605575
-0.9777156663370143,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.2557322792347918,-1.2452174677755528,1.1656351346464748,-0.969985453812971,-1.19459403384135,-1.1751787134407756,-5.199337582605575,-1.19459403384135,-0.917415136527579,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.9973017960174803,-1.137622108160429,-1.0501132949659973,-1.137622108160429,-5.199337582605575
-0.9777156663370143,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.2557322792347918,-1.2452174677755528,1.1656351346464748,-0.969985453812971,-1.19459403384135,-1.1751787134407756,-5.199337582605575,-1.19459403384135,-0.917415136527579,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.9973017960174803,-1.137622108160429,-1.0501132949659973,-1.137622108160429,-5.199337582605575
-0.9777156663370143,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.2557322792347918,-1.2452174677755528,1.1656351346464748,-0.969985453812971,-1.19459403384135,-1.1751787134407756,-5.199337582605575,-1.19459403384135,-0.917415136527579,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.9973017960174803,-1.137622108160429,-1.0501132949659973,-1.137622108160429,-5.199337582605575
-0.9777156663370143,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.2557322792347918,-1.2452174677755528,1.1656351346464748,-0.969985453812971,-1.19459403384135,-1.1751787134407756,-5.199337582605575,-1.19459403384135,-0.917415136527579,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.9973017960174803,-1.137622108160429,-1.0501132949659973,-1.137622108160429,-5.199337582605575
-0.9777156663370143,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.2557322792347918,-1.2452174677755528,1.1656351346464748,-0.969985453812971,-1.19459403384135,-1.1751787134407756,-5.199337582605575,-1.19459403384135,-0.917415136527579,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.9973017960174803,-1.137622108160429,-1.0501132949659973,-1.137622108160429,-5.199337582605575
-0.16675556879740727,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.5288219308765423,-0.5371401262659029,0.6729805060310209,-0.5399211091809462,-0.2802696505604204,-0.520540166364443,-0.4554960631004055,-0.520540166364443,-0.31547736781946584,-5.199337582605575,0.18875108913398325,-5.199337582605575,-0.5371401262659029,-0.3923255896419648,-0.5454956551746677,-0.48505242888325617,-5.199337582605575
1.025383349177142,0.8259557836027334,-5.199337582605575,1.071223165492994,1.1016050835532791,1.0542977007911365,-0.8920598671522469,1.0132505536170997,0.9894217981391659,1.03766899528444,1.0542977007911365,1.0376689952844391,0.969985453812971,1.504558510058165,0.6108984748036669,-5.199337582605575,0.7251987096419958,0.8742947209063515,1.1257562338197005,1.029461301041795,0.8259557836027334
-0.9777156663370143,0.009622521909273988,-5.199337582605575,-5.199337582605575,-0.35364033092931246,-0.3205380899540093,0.5288219308765423,-0.4027391699362597,-0.16675556879740727,-0.4053493591418277,-0.4554960631004055,-0.4053493591418277,-0.917415136527579,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.3716240976814691,-0.19855562986215863,-0.43424920461285255,-0.31800671083012033,0.009622521909273988
-0.021652031848242825,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.033684675963226295,-0.04572219925234795,0.08912480345022869,0.021652031848242825,-0.17652076481273618,-0.01683994936562352,-0.0481304432995264,-0.01683994936562352,-0.12299466276228106,-5.199337582605575,0.18875108913398325,-5.199337582605575,0.2182231118931414,-0.2802696505604204,0.036091734371288,-0.31800671083012033,-5.199337582605575
0.28527709213763913,0.2827724850514001,-5.199337582605575,0.1545712851370426,0.13755134671251334,0.1570062489638189,0.06017613209515798,0.060176132095158257,0.2852770921376394,0.12299466276228106,0.14240990634771977,0.12299466276228106,0.09878978105170262,1.4073992917402554,0.4796476934836574,-5.199337582605575,0.3639023870173296,0.31547736781946584,0.13512329113490887,0.1521372374275287,0.2852770921376394
0.21083831982006984,0.48776010935092834,-5.199337582605575,0.4796476934836574,0.18140962411534273,0.18630282315453986,0.06017613209515798,0.05294778294969855,0.3871347808002018,0.1570062489638189,0.20346500813089866,0.1570062489638189,0.19610274154643562,0.9777156663370143,-0.05535690664438449,-5.199337582605575,0.2182231118931414,0.2528503250367637,0.21329861995532268,0.1521372374275287,0.4904713705843945
0.014434061310808807,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.26528885664740515,-0.26030862541758165,1.1656351346464748,-0.969985453812971,0.4184422514406422,-0.4715667220517876,-0.181409624115343,-0.4715667220517876,-0.31547736781946584,-5.199337582605575,0.18875108913398325,1.7813453752276471,-0.9973017960174803,-0.026464615763444187,-0.36647385776612823,-0.1716361209108693,-5.199337582605575
0.0963727066581078,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.03609173437128772,0.06981888990067726,-0.060176132095158257,0.1570062489638189,-0.07464264830864817,0.09878978105170262,0.08670989455677695,0.09878978105170262,0.0481304432995264,-5.199337582605575,0.3613333203136948,-5.199337582605575,0.3639023870173296,0.0384990019108098,0.0794681441856371,0.004811205268867064,-5.199337582605575
0.014434061310808807,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.03609173437128772,0.043314220348626975,-0.060176132095158257,0.17652076481273604,-0.12299466276228106,0.09395619516757527,0.021652031848242544,0.09395619516756883,-0.12299466276228106,0.9777156663370143,0.18875108913398325,-5.199337582605575,0.2182231118931414,-0.026464615763444187,0.0794681441856371,0.004811205268867064,-5.199337582605575
0.30537996979780563,0.48776010935092834,-5.199337582605575,0.4796476934836574,0.26528885664740487,0.290291697166314,-0.17652076481273618,0.290291697166314,0.2953136126356375,0.28026965056042025,0.26279792626892085,0.28026965056042025,0.340864787766302,-5.199337582605575,0.3613333203136948,-5.199337582605575,0.59934276166304,0.31547736781946584,0.3104247125211552,0.2157602118833853,0.4904713705843945
-0.43689417051441304,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.35364033092931246,-0.3536403309293127,0.34341538297782337,-0.22315290160275644,-0.3281446397866889,-0.26279792626892085,-0.4554960631004055,-0.26279792626892085,-0.31547736781946584,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.10846399581993778,-0.6138001338094643,-0.21822311189314153,-0.6490365075952839,-5.199337582605575
0.0963727066581078,0.009622521909273988,-5.199337582605575,-5.199337582605575,0.12541888438432897,0.13269603191034451,-0.060176132095158257,0.1716361209108693,0.08912480345022869,0.1521372374275287,0.14240990634771977,0.1521372374275287,0.0794681441856371,-5.199337582605575,-0.05535690664438449,-5.199337582605575,0.49590475343962326,0.13512329113490887,0.1521372374275287,0.07705517196415405,0.009622521909273988
-0.43689417051441304,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.35364033092931246,-0.3536403309293127,0.34341538297782337,-0.22315290160275644,-0.3281446397866889,-0.26279792626892085,-0.4554960631004055,-0.26279792626892085,-0.31547736781946584,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.10846399581993778,-0.6138001338094643,-0.21822311189314153,-0.6490365075952839,-5.199337582605575
-0.9777156663370143,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.48505242888325617,-0.4823482999362837,0.44219330797365025,-0.32053808995400945,-0.4823482999362825,-0.4448475311075536,-0.4554960631004055,-0.4448475311075536,-0.917415136527579,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.20837929524564167,-1.137622108160429,-0.29782735809655025,-1.137622108160429,-5.199337582605575
-0.43689417051441304,0.009622521909273988,-5.199337582605575,-5.199337582605575,-0.2256198241723789,-0.18630282315454,0.44219330797365025,-0.32053808995400945,-0.05535690664438449,-0.18630282315454,-0.181409624115343,-0.18630282315454,-0.31547736781946584,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.20837929524564167,-0.026464615763444187,-0.29782735809655025,-0.1716361209108693,0.009622521909273988
-1.7471333855861506,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.7697101878665493,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575
0.14970409073619328,0.2827724850514001,-5.199337582605575,0.1545712851370426,0.3613333203136948,0.36647385776613195,-0.3281446397866889,0.41581800024162335,0.3510806674673696,0.4027391699362597,0.35108066746736877,0.4027391699362597,0.16431678872454308,-5.199337582605575,0.18875108913398325,-5.199337582605575,0.7251987096419958,0.41581800024162335,0.39752699114616585,0.32053808995400945,0.2852770921376394
0.27277160143381823,0.009622521909273988,-5.199337582605575,0.1545712851370426,0.10362567613231316,0.09154023221301978,0.13755134671251334,-0.014434061310809085,0.13755134671251307,0.060176132095158257,0.08670989455677695,0.060176132095158257,-0.02405825415419803,0.5013528158918835,0.4796476934836574,-5.199337582605575,0.2182231118931414,0.3742029103039781,0.29280173185550407,0.33577022373307897,-5.199337582605575
0.12784384329966483,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.3028605178640867,0.31547736781946584,-0.12057116374708483,0.26279792626892085,0.42369943293155854,0.2852770921376394,0.3104247125211552,0.2852770921376394,0.16431678872454308,0.75685576986198,0.6108984748036669,-5.199337582605575,0.10362567613231316,0.0794681441856371,0.09878978105170262,0.043314220348626975,0.009622521909273988
0.28527709213763913,0.009622521909273988,-5.199337582605575,0.1545712851370426,0.5371401262659029,0.526057338769792,-0.23797537701819269,0.3767842138866881,0.7127383552977454,0.4661964976809524,0.5343632913332208,0.4661964976809524,0.3003429869166584,-5.199337582605575,0.18875108913398325,-5.199337582605575,0.3639023870173296,0.5736291081334087,0.5122939518712162,0.5510872046042395,0.009622521909273988
0.33068435965220067,0.009622521909273988,-5.199337582605575,0.1545712851370426,0.8091548117214442,0.8024981203866595,-0.23797537701819269,0.3613333203136948,1.2936760214359988,0.6225363470677765,0.8058220026453518,0.6225363470677765,0.3871347808002021,0.5013528158918835,0.3613333203136948,-5.199337582605575,0.3639023870173296,0.9210855608649978,0.8849203044095283,0.7892901908875609,0.009622521909273988
-0.16675556879740727,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.2557322792347918,-1.781345375227648,2.7612443704406693,-1.6744107372648456,-0.47425693303322514,-1.6365360500567534,-5.199337582605575,-1.6744107372648456,-0.917415136527579,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.9973017960174803,-0.6138001338094643,0.036091734371288,0.004811205268867064,-5.199337582605575
-0.32053808995400945,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.014434061310808807,-0.1036256761323133,-0.12057116374708483,0.2157602118833853,-0.48776010935092834,-0.012028256801852719,-0.181409624115343,-0.012028256801852719,-0.17652076481273618,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.6842647310993564,0.13512329113490887,-0.29782735809655025,0.004811205268867064,-5.199337582605575
-0.9777156663370143,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.09154023221302006,-0.09395619516752803,2.272892986469732,-1.6095981855127424,1.1896981133792086,-0.4501654164633823,-0.181409624115343,-0.4501654164633823,-0.31547736781946584,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.6138001338094643,-5.199337582605575,-0.48505242888325617,-5.199337582605575
