loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
1.1070593519207441,0.6895289039903829,-5.199337582605575,0.7782249060548562,1.18442915273107,1.1231318243895054,-0.8957798188835894,1.1997660052684802,0.9339680097193505,1.1652339856592246,1.1210601441231973,1.1652313558261493,1.1895222157453649,1.1497417570435928,0.670557440622858,-5.199337582605575,0.8126540791496972,0.7799242980174864,1.251845447825138,1.0663039018153317,0.6879385303621104
1.7387310479091875,1.9681650597944014,2.00423357987982,2.144010667777751,1.731770862425265,1.7587516842280815,-1.1768904376238725,1.7715914213050863,1.37185185822289,1.75001598806778,1.7502216171233853,1.7500160707720391,1.7869814490106235,-5.199337582605575,1.7502216171233853,-5.199337582605575,1.8448108052715728,1.7164151476324765,1.7274655664796175,1.710967638015768,1.9510503965363064
1.3371270124444137,0.6895289039903829,-5.199337582605575,0.7782249060548562,1.3341860544772715,1.3038138680016993,-0.766391408313155,1.0452791025367216,1.420659235119845,1.204247590432407,1.3070633676592225,1.2042465599515548,1.2781367835433017,1.3371270124444137,1.135284209184952,-5.199337582605575,0.8126540791496972,1.1971932730470463,1.3432866315231822,1.3011906842059844,0.6879385303621104
1.3716572255726536,0.6895289039903829,-5.199337582605575,0.7782249060548562,1.5669896232638023,1.5155602271836779,-1.0379371869749336,1.5376912498720514,1.2361267923235966,1.5802841539447552,1.5175450472144203,1.58028344900631,1.352622764219689,1.1497417570435928,0.9475799380826426,-5.199337582605575,1.225942748902993,1.301190684205984,1.5808383820084433,1.5459273181166064,0.6879385303621104
1.6640817375143429,1.324957688892978,-5.199337582605575,1.327981604121872,1.6576653487918949,1.6437258295472497,-0.8957798188835894,1.32222852064291,1.7541458990630618,1.5678641541906173,1.6395387799723158,1.567864949125018,1.7164151476324765,1.4903351443303179,1.401176963756683,-5.199337582605575,1.0887225007402812,1.611333251169239,1.6285158094748944,1.6798879068414996,1.3340661379646257
1.6252743979297104,1.4284820653066648,1.225942748902993,1.529558186142137,1.7914814221688733,1.762334432877505,-1.3011906842059844,1.9571443203322632,1.1946284406765848,1.8030608245243667,1.7502216171233853,1.8030617390127182,1.6944946602582251,1.6252743979297115,1.2696643851806635,-5.199337582605575,1.4250105407895464,1.3432866315231813,1.833674013353906,1.710967638015768,1.4319708910352653
0.12958231367213702,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.1460475087974106,0.10305676609118156,0.2471336338581233,-0.046435724770526994,0.4224827724521058,0.06151263655249807,0.1701847241123691,0.06151263655249807,0.07282931620005585,0.879040384840073,0.9475799380826426,-5.199337582605575,-0.21235276704949826,0.12958231367213702,0.15873980759786757,0.12199509496959803,-5.199337582605575
0.08037886482297532,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.1460475087974106,0.10305676609118156,0.2471336338581233,-0.046435724770526994,0.4224827724521058,0.06151263655249807,0.1701847241123691,0.06151263655249807,0.07282931620005585,0.879040384840073,0.670557440622858,-5.199337582605575,-0.21235276704949826,0.12958231367213702,0.15873980759786757,0.12199509496959803,-5.199337582605575
1.5376912498720514,1.59321881802305,-5.199337582605575,1.679302556120626,1.6067550689692431,1.5535823280253764,-1.1768904376238725,1.7502216171233853,1.0531426103717167,1.6678750717435564,1.5376912498720523,1.6678738408041562,1.5336120376100353,1.817967704173569,1.401176963756683,-5.199337582605575,1.3402004659340858,1.2475054798420075,1.5976984220914237,1.59321881802305,1.6022103183576315
1.0041313313244866,1.0663039018153317,1.225942748902993,1.1768904376238725,0.9127741025865953,0.930036179723713,-0.5879638515001888,0.8845926423808339,0.9009631189911746,0.9146786412719052,0.9070802442763028,0.9146786412719052,1.0663039018153317,0.879040384840073,0.3548222977134122,-5.199337582605575,1.0887225007402812,0.9242515623566281,0.9416998217386928,0.8661892521534974,0.9937998476648138
1.2867019355423475,1.0663039018153317,-5.199337582605575,1.1768904376238725,1.1047469132423215,1.1029195858264997,-0.5063476573610789,0.723395591774665,1.5726742636930953,0.9658487514641864,1.0932722699878603,0.9658452363645552,1.3716572255726536,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.8126540791496972,1.1971932730470463,1.1595151955276424,1.0145711230228847,0.9937998476648138
1.2668604147849325,1.0663039018153317,-5.199337582605575,1.1768904376238725,1.069284731155377,1.0662516462252627,-0.5063476573610789,0.7386546231325463,1.4455062578148712,0.9461663846798483,1.059682011223806,0.9461569413549081,1.352622764219689,-5.199337582605575,0.3548222977134122,-5.199337582605575,0.8126540791496972,1.1424831327370564,1.1187114396503328,0.9958576405013482,0.9937998476648138
0.8373383608517686,0.3911373748225638,-5.199337582605575,0.4626104126272192,0.8266977298382983,0.7932107550698774,-0.6674190444558503,0.9418749693168487,0.549625883030967,0.8477485382907761,0.7884553079874755,0.8477518204874208,0.8771956463823605,1.1497417570435928,0.670557440622858,-5.199337582605575,0.5716375251650858,0.6089726877092596,0.8074289049225601,0.8661892521534974,0.384374765774373
0.7697613987560095,0.6895289039903829,-5.199337582605575,0.7782249060548562,0.86072523825827,0.883119565700948,-0.25619820084759365,0.472437780757152,1.4532795741807993,0.7490624331031763,0.8735150946146939,0.7490738529608839,0.8373383608517686,-5.199337582605575,0.9475799380826426,-5.199337582605575,0.6911210235519155,1.2475054798420075,0.842694365194144,0.8957798188835897,0.6879385303621104
1.164443705970982,1.324957688892978,-5.199337582605575,1.327981604121872,1.0574850143828458,1.048747612726431,-0.6674190444558503,0.9056617395194149,1.102165188074732,1.0059792149456224,1.059682011223806,1.0059814607889388,1.2781367835433017,-5.199337582605575,0.670557440622858,-5.199337582605575,0.5716375251650858,1.1424831327370564,0.8976552584244694,1.2753024746021526,1.3340661379646257
1.2127505015980073,1.324957688892978,-5.199337582605575,1.327981604121872,1.084195157559207,1.0815214720705335,-0.6674190444558503,0.914353153166774,1.158120963072511,1.035208965028214,1.059682011223806,1.035206682772894,1.3011906842059844,-5.199337582605575,0.9475799380826426,-5.199337582605575,0.5716375251650858,1.1971932730470463,0.9184977079651129,1.3432866315231813,1.3340661379646257
-0.12199509496959775,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.05397264705241303,-0.043924024540264145,0.3229319925266089,-0.11946760342846592,0.15619936674212687,-0.07534534997376305,0.011291358281129772,-0.07534534997376305,-0.08667363855178402,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.046435724770526994,0.12958231367213702,-0.09171191948527647,-0.0012545690351248712,-5.199337582605575
1.5135889315270525,1.7444475421409682,1.525529316273139,1.8658520907135017,1.4941549086209052,1.4392580933022403,-1.0379371869749336,1.513830691933939,1.1400769252954,1.5021229180831444,1.4390013150939511,1.5021226463674335,1.5542696066845807,1.4903351443303179,1.2696643851806635,-5.199337582605575,1.225942748902993,1.1424831327370564,1.5500849779020571,1.401176963756683,1.7502216171233853
0.2342191939146195,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.30316809532887196,0.31501172334262695,-0.05522908732975686,0.27048547902722114,0.36928064808424094,0.2886507709573325,0.30579628164909695,0.2886534610557394,0.1485840216958501,1.1497417570435928,0.670557440622858,-5.199337582605575,0.4348605326986135,0.32028967585708196,0.33352404954762194,0.24584036910272755,-5.199337582605575
0.8196556973718009,0.6895289039903829,-5.199337582605575,0.7782249060548562,0.741387603841135,0.7463509261747354,-0.4252277308747451,0.6658523100249348,0.7513327030392748,0.744694447710125,0.7364424784433313,0.744694447710125,0.9014156427236061,-5.199337582605575,0.3548222977134122,-5.199337582605575,0.6911210235519155,0.7799242980174864,0.7282403553007382,0.744694447710125,0.6879385303621104
-0.20081805989241244,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.05397264705241303,-0.05397264705241303,0.4640071225613518,-0.25231085193165653,0.2757247882923742,-0.11896711158665475,0.011291358281129772,-0.11890283714538989,-0.08667363855178402,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.21235276704949826,0.12958231367213702,-0.09171191948527647,-0.0012545690351248712,-5.199337582605575
0.12958231367213702,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.42660141122947615,0.3818211614345729,-0.017564865040990984,0.22134370153416588,0.5633970937474724,0.32033531542679666,0.41290027487906894,0.32033206392426433,0.2848281875311331,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.1043180970251652,0.32028967585708196,0.4668032636545882,0.35215139697893266,-5.199337582605575
0.9774865599420667,1.324957688892978,-5.199337582605575,1.4425433583574943,1.137677300665421,1.1070475805571172,-0.8957798188835894,1.1997660052684802,0.8931031828518393,1.1561809121538607,1.0932722699878603,1.1561791741452216,1.0082940609516682,-5.199337582605575,1.401176963756683,-5.199337582605575,0.8126540791496972,0.9242515623566281,1.1187114396503328,1.2101372641333108,1.3340661379646257
2.225823202442786,2.0331037518114177,2.225823202442786,1.9681650597943996,2.041277246187283,2.0961938104555733,-1.3011906842059844,1.9763474212499903,1.8299162685998092,2.096458532245232,2.0744446087255772,2.096458551189318,2.1779230690821856,1.817967704173569,2.4942043155049363,-5.199337582605575,2.386339855858921,2.3652476466815213,2.002423728522303,2.0744446087255772,2.0136714057663454
0.7397372194138898,0.8920383589928601,-5.199337582605575,0.9999859292761342,0.8827388667011026,0.899688916205026,-0.6674190444558503,0.8931970118653864,0.8666813293581834,0.9083879869839507,0.9070802442763028,0.9083851243886538,0.8771956463823605,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.225942748902993,1.0955556636289017,0.8716792497377875,0.930036179723713,0.8957798188835897
1.3371270124444137,1.0663039018153317,-5.199337582605575,0.9999859292761342,1.5057470057123419,1.5062106060007987,-0.6674190444558503,0.9850282907725028,1.9526146554314177,1.3034073493479585,1.4941549086209052,1.3034040820247283,1.3978365289711037,0.879040384840073,1.2696643851806635,-5.199337582605575,0.945616266743319,1.611333251169239,1.4605311820132307,1.5364158199278475,1.0841951575592066
0.5731153914071755,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.8516751900941525,0.8523286076690774,-0.15746946013461435,0.3392865654368631,1.5222992349740752,0.6732811459330346,0.839121020439341,0.6732811091397367,0.5627963389464197,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.27048547902722114,1.044408794872596,0.8266977298382983,0.8957798188835897,-5.199337582605575
1.0841951575592066,1.2127505015980073,1.525529316273139,1.1768904376238725,0.9856104168672697,1.035789621854487,-1.0379371869749336,1.4077174998607163,0.568805775051812,1.164443705970982,1.0251226800097548,1.164443705970982,1.0082940609516682,-5.199337582605575,1.7502216171233853,-5.199337582605575,1.8448108052715728,1.044408794872596,0.9815403910462731,0.9958576405013482,1.2180019723677067
0.12958231367213702,0.8920383589928601,-5.199337582605575,0.4626104126272192,0.5350828150863223,0.5437891346358885,-0.5063476573610789,0.7386546231325463,0.32550160654563404,0.6208298591780463,0.5627963389464197,0.6208399915266544,0.34016306172557254,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.8126540791496972,0.5437891346358888,0.5106307929450435,0.5686855297243056,0.8957798188835897
0.08037886482297532,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.23808932797901547,0.22391579796511588,-0.10179559909470504,0.31369361093641385,0.14201502027704505,0.25836116019476374,0.1701847241123691,0.2584031065925619,0.214919822566405,-5.199337582605575,0.3548222977134122,-5.199337582605575,0.27048547902722114,0.12958231367213702,0.26268576068373706,0.17910168640611013,-5.199337582605575
0.7397372194138898,0.3911373748225638,-5.199337582605575,0.4626104126272192,0.7748328448180757,0.7774597576909493,-0.25619820084759365,0.4766006894940911,1.1328858815141076,0.677788274238242,0.7884553079874755,0.6777892889788829,0.8056920745819013,-5.199337582605575,0.9475799380826426,-5.199337582605575,0.4348605326986135,0.8753538882544654,0.761352674464305,0.791883809137432,0.384374765774373
1.6896700765037773,1.6590927841580632,-5.199337582605575,1.7619480328408437,1.8583457712758387,1.8746968553401735,-1.3011906842059844,1.926403152963981,1.485636311544472,1.9050530566653199,1.873053040341307,1.9050530966216934,1.7164151476324765,1.1497417570435928,1.7502216171233853,-5.199337582605575,1.9858764248174532,1.8658520907135032,1.851733757081328,1.8967022244538474,1.669112456535541
1.4568958016032312,1.4284820653066648,-5.199337582605575,1.529558186142137,1.529558186142137,1.5705011966088582,-1.1768904376238725,1.7199517652143466,1.1082403904739977,1.660324948775437,1.5669896232638023,1.6603257642283231,1.4865370019712367,1.1497417570435928,1.5215250573925467,-5.199337582605575,1.9858764248174532,1.579968353041126,1.4979965988053374,1.5712864975769105,1.4319708910352653
0.036390522693206855,0.3911373748225638,-5.199337582605575,0.4626104126272192,0.16382378125424046,0.16248530951678422,-0.6674190444558503,0.9594507717737014,-0.5618332736753301,0.43528773642741664,0.1701847241123691,0.43527945485032454,0.214919822566405,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.6911210235519155,-0.24454751539312974,0.2316410556979774,0.06025574033725543,0.384374765774373
-0.016310116285324295,0.3911373748225638,-5.199337582605575,-5.199337582605575,0.33087257172641893,0.34202341694081945,-0.05522908732975686,0.26268576068373706,0.4311213834317836,0.30767152877736786,0.30579628164909695,0.3076803750832635,0.07282931620005585,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.27048547902722114,0.4710043372154918,0.26268576068373706,0.43072729929545744,0.384374765774373
0.9261763243026125,1.0663039018153317,-5.199337582605575,0.9999859292761342,0.9416998217386928,0.9493250958062822,-1.0379371869749336,1.5124442073358892,0.39070597850056304,1.1471290606315523,0.945616266743319,1.1471300729168363,0.9835733673308725,0.879040384840073,0.9475799380826426,-5.199337582605575,1.529558186142137,0.7799242980174864,0.9281045235936928,0.947579938082643,1.0841951575592066
-0.016310116285324295,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.207222833412141,0.1918651355188976,0.4640071225613518,-0.25231085193165653,0.9106381702090031,0.0244691242385183,0.1701847241123691,0.024532269230106627,0.1485840216958501,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.21235276704949826,0.32028967585708196,0.26268576068373706,0.12199509496959803,-5.199337582605575
0.35215139697893266,0.3911373748225638,-5.199337582605575,0.4626104126272192,0.41153445690731005,0.3735908953653471,-0.766391408313155,1.018778135032987,-0.22032907302144825,0.6044980609227993,0.41290027487906894,0.604509901324607,0.3816746537655627,-5.199337582605575,0.3548222977134122,1.994970970827795,0.6911210235519155,-0.11188964024158529,0.4935533950895456,0.24584036910272755,0.384374765774373
-0.2966067370967752,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.1842034490195002,-0.22717464940635093,0.16382378125424046,0.036390522693206855,-0.5496162910697036,-0.1433501475382564,-0.24713363385812345,-0.14332835047312406,-0.17782697898639005,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.21235276704949826,-0.436239926210473,-0.1498526357052489,-0.2769978177670491,-5.199337582605575
0.35215139697893266,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.28091084964604396,0.2756944187159562,0.08037886482297532,0.13515834838870228,0.4660294555642901,0.20338040891951764,0.30579628164909695,0.20209834734161103,0.3816746537655627,0.879040384840073,0.3548222977134122,-5.199337582605575,0.27048547902722114,0.23550884598922833,0.35615869668877986,0.12199509496959803,0.384374765774373
-0.49922963766005257,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.35615869668877986,-0.3454850737197986,0.3229319925266089,-0.11946760342846592,-0.5732330608082866,-0.29758220986575556,-0.24713363385812345,-0.2974627308087022,-0.3548222977134121,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.046435724770526994,-0.9127741025865953,-0.22906445623598432,-0.9223302184168565,-5.199337582605575
0.12958231367213702,0.3911373748225638,-5.199337582605575,0.4626104126272192,0.17655256044863027,0.16635308718175817,0.208504800392331,-0.03750579747961678,0.5263735376660434,0.08642050298052108,0.1701847241123691,0.08649193609181048,0.214919822566405,1.1497417570435928,-5.199337582605575,-5.199337582605575,-0.046435724770526994,0.23550884598922833,0.2316410556979774,0.12199509496959803,0.384374765774373
-0.07031374338320635,0.3911373748225638,-5.199337582605575,-5.199337582605575,0.10179559909470504,0.09170562212817739,-0.017564865040990984,0.22134370153416588,-0.028770717725533176,0.157488968946071,0.011291358281129772,0.15750073695391928,-0.010036718154949801,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.1043180970251652,0.12958231367213702,0.04769168375857986,0.17910168640611013,0.384374765774373
-0.49922963766005257,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.5249763962160622,-0.5235370133423165,0.6059551370107433,-0.3816746537655627,-0.6150245032050715,-0.436239926210473,-5.199337582605575,-0.436239926210473,-0.3548222977134121,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.3655314769729695,-0.9127741025865953,-0.41153445690731044,-0.9223302184168565,-5.199337582605575
0.2342191939146195,0.3911373748225638,-5.199337582605575,0.4626104126272192,0.30316809532887196,0.31896935678053556,-0.20978711012927295,0.4390012085038276,0.21620388056489545,0.3548222977134122,0.30579628164909695,0.3548222977134122,0.3816746537655627,0.879040384840073,-5.199337582605575,-5.199337582605575,0.5716375251650858,0.32028967585708196,0.3018547881702473,0.3084265819180716,0.384374765774373
